"","tool","run","parameter","moment","value"
"14587","nm7",276,"THETA4","prse",NA
"14588","nm7",276,"THETA4","se",NA
"14589","nm7",276,"THETA5","estimate","144.706"
"14590","nm7",276,"THETA5","prse",NA
"14591","nm7",276,"THETA5","se",NA
"14592","nm7",276,"THETA6","estimate","1.03702"
"14593","nm7",276,"THETA6","prse",NA
"14594","nm7",276,"THETA6","se",NA
"14595","nm7",276,"THETA7","estimate","1.07787"
"14596","nm7",276,"THETA7","prse",NA
"14597","nm7",276,"THETA7","se",NA
"14598","nm7",276,"OMEGA1.1","estimate","0.213505"
"14599","nm7",276,"OMEGA1.1","prse",NA
"14600","nm7",276,"OMEGA1.1","se",NA
"14601","nm7",276,"OMEGA2.1","estimate","0.165969"
"14602","nm7",276,"OMEGA2.1","prse",NA
"14603","nm7",276,"OMEGA2.1","se",NA
"14604","nm7",276,"OMEGA2.2","estimate","0.152098"
"14605","nm7",276,"OMEGA2.2","prse",NA
"14606","nm7",276,"OMEGA2.2","se",NA
"14607","nm7",276,"OMEGA3.1","estimate","0.00187371"
"14608","nm7",276,"OMEGA3.1","prse",NA
"14609","nm7",276,"OMEGA3.1","se",NA
"14610","nm7",276,"OMEGA3.2","estimate","-0.0313288"
"14611","nm7",276,"OMEGA3.2","prse",NA
"14612","nm7",276,"OMEGA3.2","se",NA
"14613","nm7",276,"OMEGA3.3","estimate","0.0465934"
"14614","nm7",276,"OMEGA3.3","prse",NA
"14615","nm7",276,"OMEGA3.3","se",NA
"14616","nm7",276,"SIGMA1.1","estimate","0.0496837"
"14617","nm7",276,"SIGMA1.1","prse",NA
"14618","nm7",276,"SIGMA1.1","se",NA
"14619","nm7",276,"SIGMA2.1","estimate","0"
"14620","nm7",276,"SIGMA2.1","prse",NA
"14621","nm7",276,"SIGMA2.1","se",NA
"14622","nm7",276,"SIGMA2.2","estimate","0.213643"
"14623","nm7",276,"SIGMA2.2","prse",NA
"14624","nm7",276,"SIGMA2.2","se",NA
"14625","nm7",276,"cov","status","0"
"14626","nm7",276,"prob","text","276 phase1 2 CMT like 1004 but diff. initial on V3"
"14627","nm7",276,"min","status","0"
"14628","nm7",276,"data","filename","../data/276.csv"
"14629","nm7",277,"ofv","minimum","2217.3922525526"
"14630","nm7",277,"THETA1","estimate","9.41814"
"14631","nm7",277,"THETA1","prse",NA
"14632","nm7",277,"THETA1","se",NA
"14633","nm7",277,"THETA2","estimate","21.454"
"14634","nm7",277,"THETA2","prse",NA
"14635","nm7",277,"THETA2","se",NA
"14636","nm7",277,"THETA3","estimate","0.0703008"
"14637","nm7",277,"THETA3","prse",NA
"14638","nm7",277,"THETA3","se",NA
"14639","nm7",277,"THETA4","estimate","3.38505"
"14640","nm7",277,"THETA4","prse",NA
"14641","nm7",277,"THETA4","se",NA
"14642","nm7",277,"THETA5","estimate","121.139"
"14643","nm7",277,"THETA5","prse",NA
"14644","nm7",277,"THETA5","se",NA
"14645","nm7",277,"THETA6","estimate","0.866572"
"14646","nm7",277,"THETA6","prse",NA
"14647","nm7",277,"THETA6","se",NA
"14648","nm7",277,"THETA7","estimate","1.45386"
"14649","nm7",277,"THETA7","prse",NA
"14650","nm7",277,"THETA7","se",NA
"14651","nm7",277,"OMEGA1.1","estimate","0.159434"
"14652","nm7",277,"OMEGA1.1","prse",NA
"14653","nm7",277,"OMEGA1.1","se",NA
"14654","nm7",277,"OMEGA2.1","estimate","0.112012"
"14655","nm7",277,"OMEGA2.1","prse",NA
"14656","nm7",277,"OMEGA2.1","se",NA
"14657","nm7",277,"OMEGA2.2","estimate","0.0992982"
"14658","nm7",277,"OMEGA2.2","prse",NA
"14659","nm7",277,"OMEGA2.2","se",NA
"14660","nm7",277,"OMEGA3.1","estimate","0.00899246"
"14661","nm7",277,"OMEGA3.1","prse",NA
"14662","nm7",277,"OMEGA3.1","se",NA
"14663","nm7",277,"OMEGA3.2","estimate","-0.0298691"
"14664","nm7",277,"OMEGA3.2","prse",NA
"14665","nm7",277,"OMEGA3.2","se",NA
"14666","nm7",277,"OMEGA3.3","estimate","0.0640733"
"14667","nm7",277,"OMEGA3.3","prse",NA
"14668","nm7",277,"OMEGA3.3","se",NA
"14669","nm7",277,"SIGMA1.1","estimate","0.0580164"
"14670","nm7",277,"SIGMA1.1","prse",NA
"14671","nm7",277,"SIGMA1.1","se",NA
"14672","nm7",277,"SIGMA2.1","estimate","0"
"14673","nm7",277,"SIGMA2.1","prse",NA
"14674","nm7",277,"SIGMA2.1","se",NA
"14675","nm7",277,"SIGMA2.2","estimate","0.060037"
"14676","nm7",277,"SIGMA2.2","prse",NA
"14677","nm7",277,"SIGMA2.2","se",NA
"14678","nm7",277,"cov","status","0"
"14679","nm7",277,"prob","text","277 phase1 2 CMT like 1004 but diff. initial on V3"
"14680","nm7",277,"min","status","0"
"14681","nm7",277,"data","filename","../data/277.csv"
"14682","nm7",278,"ofv","minimum","2538.25397766104"
"14683","nm7",278,"THETA1","estimate","9.07436"
"14684","nm7",278,"THETA1","prse",NA
"14685","nm7",278,"THETA1","se",NA
"14686","nm7",278,"THETA2","estimate","19.2263"
"14687","nm7",278,"THETA2","prse",NA
"14688","nm7",278,"THETA2","se",NA
"14689","nm7",278,"THETA3","estimate","0.0735592"
"14690","nm7",278,"THETA3","prse",NA
"14691","nm7",278,"THETA3","se",NA
"14692","nm7",278,"THETA4","estimate","2.99879"
"14693","nm7",278,"THETA4","prse",NA
"14694","nm7",278,"THETA4","se",NA
"14695","nm7",278,"THETA5","estimate","87.7596"
"14696","nm7",278,"THETA5","prse",NA
"14697","nm7",278,"THETA5","se",NA
"14698","nm7",278,"THETA6","estimate","0.967962"
"14699","nm7",278,"THETA6","prse",NA
"14700","nm7",278,"THETA6","se",NA
"14701","nm7",278,"THETA7","estimate","1.17712"
"14702","nm7",278,"THETA7","prse",NA
"14703","nm7",278,"THETA7","se",NA
"14704","nm7",278,"OMEGA1.1","estimate","0.137899"
"14705","nm7",278,"OMEGA1.1","prse",NA
"14706","nm7",278,"OMEGA1.1","se",NA
"14707","nm7",278,"OMEGA2.1","estimate","0.0880643"
"14708","nm7",278,"OMEGA2.1","prse",NA
"14709","nm7",278,"OMEGA2.1","se",NA
"14710","nm7",278,"OMEGA2.2","estimate","0.0623275"
"14711","nm7",278,"OMEGA2.2","prse",NA
"14712","nm7",278,"OMEGA2.2","se",NA
"14713","nm7",278,"OMEGA3.1","estimate","0.00513721"
"14714","nm7",278,"OMEGA3.1","prse",NA
"14715","nm7",278,"OMEGA3.1","se",NA
"14716","nm7",278,"OMEGA3.2","estimate","-0.0140443"
"14717","nm7",278,"OMEGA3.2","prse",NA
"14718","nm7",278,"OMEGA3.2","se",NA
"14719","nm7",278,"OMEGA3.3","estimate","0.0495013"
"14720","nm7",278,"OMEGA3.3","prse",NA
"14721","nm7",278,"OMEGA3.3","se",NA
"14722","nm7",278,"SIGMA1.1","estimate","0.0483949"
"14723","nm7",278,"SIGMA1.1","prse",NA
"14724","nm7",278,"SIGMA1.1","se",NA
"14725","nm7",278,"SIGMA2.1","estimate","0"
"14726","nm7",278,"SIGMA2.1","prse",NA
"14727","nm7",278,"SIGMA2.1","se",NA
"14728","nm7",278,"SIGMA2.2","estimate","0.183606"
"14729","nm7",278,"SIGMA2.2","prse",NA
"14730","nm7",278,"SIGMA2.2","se",NA
"14731","nm7",278,"cov","status","0"
"14732","nm7",278,"prob","text","278 phase1 2 CMT like 1004 but diff. initial on V3"
"14733","nm7",278,"min","status","0"
"14734","nm7",278,"data","filename","../data/278.csv"
"14735","nm7",279,"ofv","minimum","2822.29342206525"
"14736","nm7",279,"THETA1","estimate","9.28013"
"14737","nm7",279,"THETA1","prse",NA
"14738","nm7",279,"THETA1","se",NA
"14739","nm7",279,"THETA2","estimate","23.8525"
"14740","nm7",279,"THETA2","prse",NA
"14741","nm7",279,"THETA2","se",NA
"14742","nm7",279,"THETA3","estimate","0.0663728"
"14743","nm7",279,"THETA3","prse",NA
"14744","nm7",279,"THETA3","se",NA
"14745","nm7",279,"THETA4","estimate","3.40928"
"14746","nm7",279,"THETA4","prse",NA
"14747","nm7",279,"THETA4","se",NA
"14748","nm7",279,"THETA5","estimate","157.919"
"14749","nm7",279,"THETA5","prse",NA
"14750","nm7",279,"THETA5","se",NA
"14751","nm7",279,"THETA6","estimate","1.05557"
"14752","nm7",279,"THETA6","prse",NA
"14753","nm7",279,"THETA6","se",NA
"14754","nm7",279,"THETA7","estimate","1.085"
"14755","nm7",279,"THETA7","prse",NA
"14756","nm7",279,"THETA7","se",NA
"14757","nm7",279,"OMEGA1.1","estimate","0.233128"
"14758","nm7",279,"OMEGA1.1","prse",NA
"14759","nm7",279,"OMEGA1.1","se",NA
"14760","nm7",279,"OMEGA2.1","estimate","0.147314"
"14761","nm7",279,"OMEGA2.1","prse",NA
"14762","nm7",279,"OMEGA2.1","se",NA
"14763","nm7",279,"OMEGA2.2","estimate","0.108081"
"14764","nm7",279,"OMEGA2.2","prse",NA
"14765","nm7",279,"OMEGA2.2","se",NA
"14766","nm7",279,"OMEGA3.1","estimate","0.000722426"
"14767","nm7",279,"OMEGA3.1","prse",NA
"14768","nm7",279,"OMEGA3.1","se",NA
"14769","nm7",279,"OMEGA3.2","estimate","-0.0248447"
"14770","nm7",279,"OMEGA3.2","prse",NA
"14771","nm7",279,"OMEGA3.2","se",NA
"14772","nm7",279,"OMEGA3.3","estimate","0.0427074"
"14773","nm7",279,"OMEGA3.3","prse",NA
"14774","nm7",279,"OMEGA3.3","se",NA
"14775","nm7",279,"SIGMA1.1","estimate","0.0521435"
"14776","nm7",279,"SIGMA1.1","prse",NA
"14777","nm7",279,"SIGMA1.1","se",NA
"14778","nm7",279,"SIGMA2.1","estimate","0"
"14779","nm7",279,"SIGMA2.1","prse",NA
"14780","nm7",279,"SIGMA2.1","se",NA
"14781","nm7",279,"SIGMA2.2","estimate","0.0650443"
"14782","nm7",279,"SIGMA2.2","prse",NA
"14783","nm7",279,"SIGMA2.2","se",NA
"14784","nm7",279,"cov","status","0"
"14785","nm7",279,"prob","text","279 phase1 2 CMT like 1004 but diff. initial on V3"
"14786","nm7",279,"min","status","0"
"14787","nm7",279,"data","filename","../data/279.csv"
"14788","nm7",280,"ofv","minimum","2280.01547298422"
"14789","nm7",280,"THETA1","estimate","8.44657"
"14790","nm7",280,"THETA1","prse",NA
"14791","nm7",280,"THETA1","se",NA
"14792","nm7",280,"THETA2","estimate","23.9651"
"14793","nm7",280,"THETA2","prse",NA
"14794","nm7",280,"THETA2","se",NA
"14795","nm7",280,"THETA3","estimate","0.0685344"
"14796","nm7",280,"THETA3","prse",NA
"14797","nm7",280,"THETA3","se",NA
"14798","nm7",280,"THETA4","estimate","3.56727"
"14799","nm7",280,"THETA4","prse",NA
"14800","nm7",280,"THETA4","se",NA
"14801","nm7",280,"THETA5","estimate","149.995"
"14802","nm7",280,"THETA5","prse",NA
"14803","nm7",280,"THETA5","se",NA
"14804","nm7",280,"THETA6","estimate","1.23596"
"14805","nm7",280,"THETA6","prse",NA
"14806","nm7",280,"THETA6","se",NA
"14807","nm7",280,"THETA7","estimate","1.42135"
"14808","nm7",280,"THETA7","prse",NA
"14809","nm7",280,"THETA7","se",NA
"14810","nm7",280,"OMEGA1.1","estimate","0.178453"
"14811","nm7",280,"OMEGA1.1","prse",NA
"14812","nm7",280,"OMEGA1.1","se",NA
"14813","nm7",280,"OMEGA2.1","estimate","0.117447"
"14814","nm7",280,"OMEGA2.1","prse",NA
"14815","nm7",280,"OMEGA2.1","se",NA
"14816","nm7",280,"OMEGA2.2","estimate","0.126134"
"14817","nm7",280,"OMEGA2.2","prse",NA
"14818","nm7",280,"OMEGA2.2","se",NA
"14819","nm7",280,"OMEGA3.1","estimate","-0.0121296"
"14820","nm7",280,"OMEGA3.1","prse",NA
"14821","nm7",280,"OMEGA3.1","se",NA
"14822","nm7",280,"OMEGA3.2","estimate","-0.0497308"
"14823","nm7",280,"OMEGA3.2","prse",NA
"14824","nm7",280,"OMEGA3.2","se",NA
"14825","nm7",280,"OMEGA3.3","estimate","0.0379634"
"14826","nm7",280,"OMEGA3.3","prse",NA
"14827","nm7",280,"OMEGA3.3","se",NA
"14828","nm7",280,"SIGMA1.1","estimate","0.0563815"
"14829","nm7",280,"SIGMA1.1","prse",NA
"14830","nm7",280,"SIGMA1.1","se",NA
"14831","nm7",280,"SIGMA2.1","estimate","0"
"14832","nm7",280,"SIGMA2.1","prse",NA
"14833","nm7",280,"SIGMA2.1","se",NA
"14834","nm7",280,"SIGMA2.2","estimate","0.134908"
"14835","nm7",280,"SIGMA2.2","prse",NA
"14836","nm7",280,"SIGMA2.2","se",NA
"14837","nm7",280,"cov","status","0"
"14838","nm7",280,"prob","text","280 phase1 2 CMT like 1004 but diff. initial on V3"
"14839","nm7",280,"min","status","0"
"14840","nm7",280,"data","filename","../data/280.csv"
"14841","nm7",281,"ofv","minimum","2350.79994658158"
"14842","nm7",281,"THETA1","estimate","8.07541"
"14843","nm7",281,"THETA1","prse",NA
"14844","nm7",281,"THETA1","se",NA
"14845","nm7",281,"THETA2","estimate","20.1786"
"14846","nm7",281,"THETA2","prse",NA
"14847","nm7",281,"THETA2","se",NA
"14848","nm7",281,"THETA3","estimate","0.0730011"
"14849","nm7",281,"THETA3","prse",NA
"14850","nm7",281,"THETA3","se",NA
"14851","nm7",281,"THETA4","estimate","3.35073"
"14852","nm7",281,"THETA4","prse",NA
"14853","nm7",281,"THETA4","se",NA
"14854","nm7",281,"THETA5","estimate","100.776"
"14855","nm7",281,"THETA5","prse",NA
"14856","nm7",281,"THETA5","se",NA
"14857","nm7",281,"THETA6","estimate","1.0118"
"14858","nm7",281,"THETA6","prse",NA
"14859","nm7",281,"THETA6","se",NA
"14860","nm7",281,"THETA7","estimate","1.69325"
"14861","nm7",281,"THETA7","prse",NA
"14862","nm7",281,"THETA7","se",NA
"14863","nm7",281,"OMEGA1.1","estimate","0.228665"
"14864","nm7",281,"OMEGA1.1","prse",NA
"14865","nm7",281,"OMEGA1.1","se",NA
"14866","nm7",281,"OMEGA2.1","estimate","0.128286"
"14867","nm7",281,"OMEGA2.1","prse",NA
"14868","nm7",281,"OMEGA2.1","se",NA
"14869","nm7",281,"OMEGA2.2","estimate","0.0814015"
"14870","nm7",281,"OMEGA2.2","prse",NA
"14871","nm7",281,"OMEGA2.2","se",NA
"14872","nm7",281,"OMEGA3.1","estimate","0.0171796"
"14873","nm7",281,"OMEGA3.1","prse",NA
"14874","nm7",281,"OMEGA3.1","se",NA
"14875","nm7",281,"OMEGA3.2","estimate","-0.0120795"
"14876","nm7",281,"OMEGA3.2","prse",NA
"14877","nm7",281,"OMEGA3.2","se",NA
"14878","nm7",281,"OMEGA3.3","estimate","0.0557694"
"14879","nm7",281,"OMEGA3.3","prse",NA
"14880","nm7",281,"OMEGA3.3","se",NA
"14881","nm7",281,"SIGMA1.1","estimate","0.0423246"
"14882","nm7",281,"SIGMA1.1","prse",NA
"14883","nm7",281,"SIGMA1.1","se",NA
"14884","nm7",281,"SIGMA2.1","estimate","0"
"14885","nm7",281,"SIGMA2.1","prse",NA
"14886","nm7",281,"SIGMA2.1","se",NA
"14887","nm7",281,"SIGMA2.2","estimate","0.117922"
"14888","nm7",281,"SIGMA2.2","prse",NA
"14889","nm7",281,"SIGMA2.2","se",NA
"14890","nm7",281,"cov","status","0"
"14891","nm7",281,"prob","text","281 phase1 2 CMT like 1004 but diff. initial on V3"
"14892","nm7",281,"min","status","0"
"14893","nm7",281,"data","filename","../data/281.csv"
"14894","nm7",282,"ofv","minimum","2118.05192697164"
"14895","nm7",282,"THETA1","estimate","9.98459"
"14896","nm7",282,"THETA1","prse",NA
"14897","nm7",282,"THETA1","se",NA
"14898","nm7",282,"THETA2","estimate","24.3652"
"14899","nm7",282,"THETA2","prse",NA
"14900","nm7",282,"THETA2","se",NA
"14901","nm7",282,"THETA3","estimate","0.0704924"
"14902","nm7",282,"THETA3","prse",NA
"14903","nm7",282,"THETA3","se",NA
"14904","nm7",282,"THETA4","estimate","3.23213"
"14905","nm7",282,"THETA4","prse",NA
"14906","nm7",282,"THETA4","se",NA
"14907","nm7",282,"THETA5","estimate","133.601"
"14908","nm7",282,"THETA5","prse",NA
"14909","nm7",282,"THETA5","se",NA
"14910","nm7",282,"THETA6","estimate","1.05763"
"14911","nm7",282,"THETA6","prse",NA
"14912","nm7",282,"THETA6","se",NA
"14913","nm7",282,"THETA7","estimate","1.0373"
"14914","nm7",282,"THETA7","prse",NA
"14915","nm7",282,"THETA7","se",NA
"14916","nm7",282,"OMEGA1.1","estimate","0.224136"
"14917","nm7",282,"OMEGA1.1","prse",NA
"14918","nm7",282,"OMEGA1.1","se",NA
"14919","nm7",282,"OMEGA2.1","estimate","0.173714"
"14920","nm7",282,"OMEGA2.1","prse",NA
"14921","nm7",282,"OMEGA2.1","se",NA
"14922","nm7",282,"OMEGA2.2","estimate","0.135324"
"14923","nm7",282,"OMEGA2.2","prse",NA
"14924","nm7",282,"OMEGA2.2","se",NA
"14925","nm7",282,"OMEGA3.1","estimate","-0.024797"
"14926","nm7",282,"OMEGA3.1","prse",NA
"14927","nm7",282,"OMEGA3.1","se",NA
"14928","nm7",282,"OMEGA3.2","estimate","-0.0249001"
"14929","nm7",282,"OMEGA3.2","prse",NA
"14930","nm7",282,"OMEGA3.2","se",NA
"14931","nm7",282,"OMEGA3.3","estimate","0.0496317"
"14932","nm7",282,"OMEGA3.3","prse",NA
"14933","nm7",282,"OMEGA3.3","se",NA
"14934","nm7",282,"SIGMA1.1","estimate","0.0427115"
"14935","nm7",282,"SIGMA1.1","prse",NA
"14936","nm7",282,"SIGMA1.1","se",NA
"14937","nm7",282,"SIGMA2.1","estimate","0"
"14938","nm7",282,"SIGMA2.1","prse",NA
"14939","nm7",282,"SIGMA2.1","se",NA
"14940","nm7",282,"SIGMA2.2","estimate","0.319922"
"14941","nm7",282,"SIGMA2.2","prse",NA
"14942","nm7",282,"SIGMA2.2","se",NA
"14943","nm7",282,"cov","status","0"
"14944","nm7",282,"prob","text","282 phase1 2 CMT like 1004 but diff. initial on V3"
"14945","nm7",282,"min","status","0"
"14946","nm7",282,"data","filename","../data/282.csv"
"14947","nm7",283,"ofv","minimum","2056.93667243056"
"14948","nm7",283,"THETA1","estimate","9.70483"
"14949","nm7",283,"THETA1","prse",NA
"14950","nm7",283,"THETA1","se",NA
"14951","nm7",283,"THETA2","estimate","24.3397"
"14952","nm7",283,"THETA2","prse",NA
"14953","nm7",283,"THETA2","se",NA
"14954","nm7",283,"THETA3","estimate","0.0657363"
"14955","nm7",283,"THETA3","prse",NA
"14956","nm7",283,"THETA3","se",NA
"14957","nm7",283,"THETA4","estimate","3.82276"
"14958","nm7",283,"THETA4","prse",NA
"14959","nm7",283,"THETA4","se",NA
"14960","nm7",283,"THETA5","estimate","257.728"
"14961","nm7",283,"THETA5","prse",NA
"14962","nm7",283,"THETA5","se",NA
"14963","nm7",283,"THETA6","estimate","1.1541"
"14964","nm7",283,"THETA6","prse",NA
"14965","nm7",283,"THETA6","se",NA
"14966","nm7",283,"THETA7","estimate","1.41963"
"14967","nm7",283,"THETA7","prse",NA
"14968","nm7",283,"THETA7","se",NA
"14969","nm7",283,"OMEGA1.1","estimate","0.146809"
"14970","nm7",283,"OMEGA1.1","prse",NA
"14971","nm7",283,"OMEGA1.1","se",NA
"14972","nm7",283,"OMEGA2.1","estimate","0.100388"
"14973","nm7",283,"OMEGA2.1","prse",NA
"14974","nm7",283,"OMEGA2.1","se",NA
"14975","nm7",283,"OMEGA2.2","estimate","0.0887639"
"14976","nm7",283,"OMEGA2.2","prse",NA
"14977","nm7",283,"OMEGA2.2","se",NA
"14978","nm7",283,"OMEGA3.1","estimate","-0.0137681"
"14979","nm7",283,"OMEGA3.1","prse",NA
"14980","nm7",283,"OMEGA3.1","se",NA
"14981","nm7",283,"OMEGA3.2","estimate","-0.0326908"
"14982","nm7",283,"OMEGA3.2","prse",NA
"14983","nm7",283,"OMEGA3.2","se",NA
"14984","nm7",283,"OMEGA3.3","estimate","0.0282299"
"14985","nm7",283,"OMEGA3.3","prse",NA
"14986","nm7",283,"OMEGA3.3","se",NA
"14987","nm7",283,"SIGMA1.1","estimate","0.0579038"
"14988","nm7",283,"SIGMA1.1","prse",NA
"14989","nm7",283,"SIGMA1.1","se",NA
"14990","nm7",283,"SIGMA2.1","estimate","0"
"14991","nm7",283,"SIGMA2.1","prse",NA
"14992","nm7",283,"SIGMA2.1","se",NA
"14993","nm7",283,"SIGMA2.2","estimate","0.153589"
"14994","nm7",283,"SIGMA2.2","prse",NA
"14995","nm7",283,"SIGMA2.2","se",NA
"14996","nm7",283,"cov","status","0"
"14997","nm7",283,"prob","text","283 phase1 2 CMT like 1004 but diff. initial on V3"
"14998","nm7",283,"min","status","0"
"14999","nm7",283,"data","filename","../data/283.csv"
"15000","nm7",284,"ofv","minimum","2212.43408822387"
"15001","nm7",284,"THETA1","estimate","9.79623"
"15002","nm7",284,"THETA1","prse",NA
"15003","nm7",284,"THETA1","se",NA
"15004","nm7",284,"THETA2","estimate","26.4095"
"15005","nm7",284,"THETA2","prse",NA
"15006","nm7",284,"THETA2","se",NA
"15007","nm7",284,"THETA3","estimate","0.0812979"
"15008","nm7",284,"THETA3","prse",NA
"15009","nm7",284,"THETA3","se",NA
"15010","nm7",284,"THETA4","estimate","4.20327"
"15011","nm7",284,"THETA4","prse",NA
"15012","nm7",284,"THETA4","se",NA
"15013","nm7",284,"THETA5","estimate","124.035"
"15014","nm7",284,"THETA5","prse",NA
"15015","nm7",284,"THETA5","se",NA
"15016","nm7",284,"THETA6","estimate","0.959571"
"15017","nm7",284,"THETA6","prse",NA
"15018","nm7",284,"THETA6","se",NA
"15019","nm7",284,"THETA7","estimate","1.46525"
"15020","nm7",284,"THETA7","prse",NA
"15021","nm7",284,"THETA7","se",NA
"15022","nm7",284,"OMEGA1.1","estimate","0.195814"
"15023","nm7",284,"OMEGA1.1","prse",NA
"15024","nm7",284,"OMEGA1.1","se",NA
"15025","nm7",284,"OMEGA2.1","estimate","0.129993"
"15026","nm7",284,"OMEGA2.1","prse",NA
"15027","nm7",284,"OMEGA2.1","se",NA
"15028","nm7",284,"OMEGA2.2","estimate","0.089278"
"15029","nm7",284,"OMEGA2.2","prse",NA
"15030","nm7",284,"OMEGA2.2","se",NA
"15031","nm7",284,"OMEGA3.1","estimate","-0.0318998"
"15032","nm7",284,"OMEGA3.1","prse",NA
"15033","nm7",284,"OMEGA3.1","se",NA
"15034","nm7",284,"OMEGA3.2","estimate","-0.0324659"
"15035","nm7",284,"OMEGA3.2","prse",NA
"15036","nm7",284,"OMEGA3.2","se",NA
"15037","nm7",284,"OMEGA3.3","estimate","0.0479642"
"15038","nm7",284,"OMEGA3.3","prse",NA
"15039","nm7",284,"OMEGA3.3","se",NA
"15040","nm7",284,"SIGMA1.1","estimate","0.0407128"
"15041","nm7",284,"SIGMA1.1","prse",NA
"15042","nm7",284,"SIGMA1.1","se",NA
"15043","nm7",284,"SIGMA2.1","estimate","0"
"15044","nm7",284,"SIGMA2.1","prse",NA
"15045","nm7",284,"SIGMA2.1","se",NA
"15046","nm7",284,"SIGMA2.2","estimate","0.18868"
"15047","nm7",284,"SIGMA2.2","prse",NA
"15048","nm7",284,"SIGMA2.2","se",NA
"15049","nm7",284,"cov","status","0"
"15050","nm7",284,"prob","text","284 phase1 2 CMT like 1004 but diff. initial on V3"
"15051","nm7",284,"min","status","0"
"15052","nm7",284,"data","filename","../data/284.csv"
"15053","nm7",285,"ofv","minimum","2742.72628674848"
"15054","nm7",285,"THETA1","estimate","8.11654"
"15055","nm7",285,"THETA1","prse",NA
"15056","nm7",285,"THETA1","se",NA
"15057","nm7",285,"THETA2","estimate","21.2853"
"15058","nm7",285,"THETA2","prse",NA
"15059","nm7",285,"THETA2","se",NA
"15060","nm7",285,"THETA3","estimate","0.0656385"
"15061","nm7",285,"THETA3","prse",NA
"15062","nm7",285,"THETA3","se",NA
"15063","nm7",285,"THETA4","estimate","2.94095"
"15064","nm7",285,"THETA4","prse",NA
"15065","nm7",285,"THETA4","se",NA
"15066","nm7",285,"THETA5","estimate","80.6032"
"15067","nm7",285,"THETA5","prse",NA
"15068","nm7",285,"THETA5","se",NA
"15069","nm7",285,"THETA6","estimate","1.27529"
"15070","nm7",285,"THETA6","prse",NA
"15071","nm7",285,"THETA6","se",NA
"15072","nm7",285,"THETA7","estimate","1.63786"
"15073","nm7",285,"THETA7","prse",NA
"15074","nm7",285,"THETA7","se",NA
"15075","nm7",285,"OMEGA1.1","estimate","0.201169"
"15076","nm7",285,"OMEGA1.1","prse",NA
"15077","nm7",285,"OMEGA1.1","se",NA
"15078","nm7",285,"OMEGA2.1","estimate","0.0857006"
"15079","nm7",285,"OMEGA2.1","prse",NA
"15080","nm7",285,"OMEGA2.1","se",NA
"15081","nm7",285,"OMEGA2.2","estimate","0.10666"
"15082","nm7",285,"OMEGA2.2","prse",NA
"15083","nm7",285,"OMEGA2.2","se",NA
"15084","nm7",285,"OMEGA3.1","estimate","0.0128148"
"15085","nm7",285,"OMEGA3.1","prse",NA
"15086","nm7",285,"OMEGA3.1","se",NA
"15087","nm7",285,"OMEGA3.2","estimate","-0.044003"
"15088","nm7",285,"OMEGA3.2","prse",NA
"15089","nm7",285,"OMEGA3.2","se",NA
"15090","nm7",285,"OMEGA3.3","estimate","0.0357014"
"15091","nm7",285,"OMEGA3.3","prse",NA
"15092","nm7",285,"OMEGA3.3","se",NA
"15093","nm7",285,"SIGMA1.1","estimate","0.0484015"
"15094","nm7",285,"SIGMA1.1","prse",NA
"15095","nm7",285,"SIGMA1.1","se",NA
"15096","nm7",285,"SIGMA2.1","estimate","0"
"15097","nm7",285,"SIGMA2.1","prse",NA
"15098","nm7",285,"SIGMA2.1","se",NA
"15099","nm7",285,"SIGMA2.2","estimate","0.329155"
"15100","nm7",285,"SIGMA2.2","prse",NA
"15101","nm7",285,"SIGMA2.2","se",NA
"15102","nm7",285,"cov","status","0"
"15103","nm7",285,"prob","text","285 phase1 2 CMT like 1004 but diff. initial on V3"
"15104","nm7",285,"min","status","0"
"15105","nm7",285,"data","filename","../data/285.csv"
"15106","nm7",286,"ofv","minimum","2602.02460824818"
"15107","nm7",286,"THETA1","estimate","9.15257"
"15108","nm7",286,"THETA1","prse",NA
"15109","nm7",286,"THETA1","se",NA
"15110","nm7",286,"THETA2","estimate","22.3801"
"15111","nm7",286,"THETA2","prse",NA
"15112","nm7",286,"THETA2","se",NA
"15113","nm7",286,"THETA3","estimate","0.0715573"
"15114","nm7",286,"THETA3","prse",NA
"15115","nm7",286,"THETA3","se",NA
"15116","nm7",286,"THETA4","estimate","2.98224"
"15117","nm7",286,"THETA4","prse",NA
"15118","nm7",286,"THETA4","se",NA
"15119","nm7",286,"THETA5","estimate","131.088"
"15120","nm7",286,"THETA5","prse",NA
"15121","nm7",286,"THETA5","se",NA
"15122","nm7",286,"THETA6","estimate","1.00384"
"15123","nm7",286,"THETA6","prse",NA
"15124","nm7",286,"THETA6","se",NA
"15125","nm7",286,"THETA7","estimate","1.41143"
"15126","nm7",286,"THETA7","prse",NA
"15127","nm7",286,"THETA7","se",NA
"15128","nm7",286,"OMEGA1.1","estimate","0.153602"
"15129","nm7",286,"OMEGA1.1","prse",NA
"15130","nm7",286,"OMEGA1.1","se",NA
"15131","nm7",286,"OMEGA2.1","estimate","0.105287"
"15132","nm7",286,"OMEGA2.1","prse",NA
"15133","nm7",286,"OMEGA2.1","se",NA
"15134","nm7",286,"OMEGA2.2","estimate","0.0927186"
"15135","nm7",286,"OMEGA2.2","prse",NA
"15136","nm7",286,"OMEGA2.2","se",NA
